normalization,word_ngram,char_ngram,char_weight,location_boost,mode,queries,recall_at_50,queries_with_hit,benchmark_mix_63_cold_37_warm
plain,unigram,2_to_4,0.9,0.6,cold,2500,0.4913466666666667,1252,0.5009709358974359
plain,unigram,2_to_4,0.9,0.6,warm,2500,0.5173582051282052,1323,0.5009709358974359
plain,unigram,2_to_4,0.9,0.7,cold,2500,0.5089466666666668,1296,0.518496935897436
plain,unigram,2_to_4,0.9,0.7,warm,2500,0.5347582051282052,1366,0.518496935897436
plain,unigram,2_to_4,0.9,0.8,cold,2500,0.51748,1316,0.5275729358974359
plain,unigram,2_to_4,0.9,0.8,warm,2500,0.5447582051282052,1392,0.5275729358974359
plain,unigram,2_to_4,0.9,0.9,cold,2500,0.51888,1320,0.5286769358974359
plain,unigram,2_to_4,0.9,0.9,warm,2500,0.5453582051282052,1394,0.5286769358974359
plain,unigram,2_to_4,0.9,1.0,cold,2500,0.51988,1323,0.5297632692307692
plain,unigram,2_to_4,0.9,1.0,warm,2500,0.5465915384615385,1398,0.5297632692307692
plain,unigram,2_to_4,1.0,0.0,cold,2500,0.2256333333333333,585,0.2278523846153846
plain,unigram,2_to_4,1.0,0.0,warm,2500,0.23163076923076925,606,0.2278523846153846
plain,unigram,2_to_4,1.0,0.1,cold,2500,0.30448000000000003,786,0.3085111025641026
plain,unigram,2_to_4,1.0,0.1,warm,2500,0.3153748717948718,819,0.3085111025641026
plain,unigram,2_to_4,1.0,0.2,cold,2500,0.3638933333333333,935,0.37116810256410254
plain,unigram,2_to_4,1.0,0.2,warm,2500,0.3835548717948718,989,0.37116810256410254
plain,unigram,2_to_4,1.0,0.3,cold,2500,0.38220000000000004,981,0.3922621025641026
plain,unigram,2_to_4,1.0,0.3,warm,2500,0.40939487179487183,1053,0.3922621025641026
plain,unigram,2_to_4,1.0,0.4,cold,2500,0.38920000000000005,998,0.4006434358974359
plain,unigram,2_to_4,1.0,0.4,warm,2500,0.4201282051282051,1079,0.4006434358974359
plain,unigram,2_to_4,1.0,0.5,cold,2500,0.39048,1001,0.40203443589743587
plain,unigram,2_to_4,1.0,0.5,warm,2500,0.421708205128205,1082,0.40203443589743587
plain,unigram,2_to_4,1.0,0.56,cold,2500,0.39088,1002,0.40228643589743585
plain,unigram,2_to_4,1.0,0.56,warm,2500,0.421708205128205,1082,0.40228643589743585
plain,unigram,2_to_4,1.0,0.6,cold,2500,0.39088,1002,0.40228643589743585
plain,unigram,2_to_4,1.0,0.6,warm,2500,0.421708205128205,1082,0.40228643589743585
plain,unigram,2_to_4,1.0,0.7,cold,2500,0.39108000000000004,1002,0.40263443589743586
plain,unigram,2_to_4,1.0,0.7,warm,2500,0.422308205128205,1083,0.40263443589743586
plain,unigram,2_to_4,1.0,0.8,cold,2500,0.39108000000000004,1002,0.40263443589743586
plain,unigram,2_to_4,1.0,0.8,warm,2500,0.422308205128205,1083,0.40263443589743586
plain,unigram,2_to_4,1.0,0.9,cold,2500,0.39108000000000004,1002,0.40263443589743586
plain,unigram,2_to_4,1.0,0.9,warm,2500,0.422308205128205,1083,0.40263443589743586
plain,unigram,2_to_4,1.0,1.0,cold,2500,0.39108000000000004,1002,0.40263443589743586
plain,unigram,2_to_4,1.0,1.0,warm,2500,0.422308205128205,1083,0.40263443589743586
plain,unigram,2_to_5,0.0,0.0,cold,2500,0.2437133333333333,630,0.24148005128205124
plain,unigram,2_to_5,0.0,0.0,warm,2500,0.23767743589743587,623,0.24148005128205124
plain,unigram,2_to_5,0.0,0.1,cold,2500,0.41400666666666663,1054,0.41475093589743595
plain,unigram,2_to_5,0.0,0.1,warm,2500,0.41601820512820525,1078,0.41475093589743595
plain,unigram,2_to_5,0.0,0.2,cold,2500,0.4558199999999999,1158,0.46307626923076917
plain,unigram,2_to_5,0.0,0.2,warm,2500,0.47543153846153846,1221,0.46307626923076917
plain,unigram,2_to_5,0.0,0.3,cold,2500,0.4579,1163,0.4649466025641026
plain,unigram,2_to_5,0.0,0.3,warm,2500,0.4769448717948719,1224,0.4649466025641026
plain,unigram,2_to_5,0.0,0.4,cold,2500,0.4575,1162,0.46454660256410263
plain,unigram,2_to_5,0.0,0.4,warm,2500,0.47654487179487187,1223,0.46454660256410263
plain,unigram,2_to_5,0.0,0.5,cold,2500,0.4575,1162,0.46454660256410263
plain,unigram,2_to_5,0.0,0.5,warm,2500,0.47654487179487187,1223,0.46454660256410263
plain,unigram,2_to_5,0.0,0.56,cold,2500,0.4575,1162,0.46454660256410263
plain,unigram,2_to_5,0.0,0.56,warm,2500,0.47654487179487187,1223,0.46454660256410263
plain,unigram,2_to_5,0.0,0.6,cold,2500,0.4575,1162,0.46454660256410263
plain,unigram,2_to_5,0.0,0.6,warm,2500,0.47654487179487187,1223,0.46454660256410263
plain,unigram,2_to_5,0.0,0.7,cold,2500,0.4575,1162,0.46454660256410263
plain,unigram,2_to_5,0.0,0.7,warm,2500,0.47654487179487187,1223,0.46454660256410263
plain,unigram,2_to_5,0.0,0.8,cold,2500,0.4575,1162,0.46454660256410263
plain,unigram,2_to_5,0.0,0.8,warm,2500,0.47654487179487187,1223,0.46454660256410263
plain,unigram,2_to_5,0.0,0.9,cold,2500,0.4575,1162,0.46454660256410263
plain,unigram,2_to_5,0.0,0.9,warm,2500,0.47654487179487187,1223,0.46454660256410263
plain,unigram,2_to_5,0.0,1.0,cold,2500,0.4575,1162,0.46454660256410263
plain,unigram,2_to_5,0.0,1.0,warm,2500,0.47654487179487187,1223,0.46454660256410263
plain,unigram,2_to_5,0.1,0.0,cold,2500,0.25338,656,0.2530090512820513
plain,unigram,2_to_5,0.1,0.0,warm,2500,0.2523774358974359,661,0.2530090512820513
plain,unigram,2_to_5,0.1,0.1,cold,2500,0.41152666666666665,1049,0.4157190512820513
plain,unigram,2_to_5,0.1,0.1,warm,2500,0.4228574358974359,1094,0.4157190512820513
plain,unigram,2_to_5,0.1,0.2,cold,2500,0.49058666666666667,1245,0.49679460256410257
plain,unigram,2_to_5,0.1,0.2,warm,2500,0.5073648717948719,1299,0.49679460256410257
plain,unigram,2_to_5,0.1,0.3,cold,2500,0.5190666666666666,1317,0.5259519871794871
plain,unigram,2_to_5,0.1,0.3,warm,2500,0.5376756410256411,1374,0.5259519871794871
plain,unigram,2_to_5,0.1,0.4,cold,2500,0.5316666666666666,1349,0.5402169871794872
plain,unigram,2_to_5,0.1,0.4,warm,2500,0.5547756410256411,1417,0.5402169871794872
plain,unigram,2_to_5,0.1,0.5,cold,2500,0.5349466666666667,1358,0.5438669871794871
plain,unigram,2_to_5,0.1,0.5,warm,2500,0.559055641025641,1428,0.5438669871794871
plain,unigram,2_to_5,0.1,0.56,cold,2500,0.5353466666666667,1359,0.5444149871794872
plain,unigram,2_to_5,0.1,0.56,warm,2500,0.559855641025641,1430,0.5444149871794872
plain,unigram,2_to_5,0.1,0.6,cold,2500,0.5357466666666667,1360,0.5448149871794873
plain,unigram,2_to_5,0.1,0.6,warm,2500,0.5602556410256411,1431,0.5448149871794873
plain,unigram,2_to_5,0.1,0.7,cold,2500,0.5357466666666667,1360,0.5448149871794873
plain,unigram,2_to_5,0.1,0.7,warm,2500,0.5602556410256411,1431,0.5448149871794873
plain,unigram,2_to_5,0.1,0.8,cold,2500,0.5357466666666667,1360,0.5448149871794873
plain,unigram,2_to_5,0.1,0.8,warm,2500,0.5602556410256411,1431,0.5448149871794873
plain,unigram,2_to_5,0.1,0.9,cold,2500,0.5357466666666667,1360,0.5448149871794873
plain,unigram,2_to_5,0.1,0.9,warm,2500,0.5602556410256411,1431,0.5448149871794873
plain,unigram,2_to_5,0.1,1.0,cold,2500,0.5357466666666667,1360,0.5448149871794873
plain,unigram,2_to_5,0.1,1.0,warm,2500,0.5602556410256411,1431,0.5448149871794873
plain,unigram,2_to_5,0.2,0.0,cold,2500,0.24617999999999998,638,0.24939805128205128
plain,unigram,2_to_5,0.2,0.0,warm,2500,0.2548774358974359,668,0.24939805128205128
plain,unigram,2_to_5,0.2,0.1,cold,2500,0.38722666666666666,987,0.3934170512820513
plain,unigram,2_to_5,0.2,0.1,warm,2500,0.4039574358974359,1045,0.3934170512820513
plain,unigram,2_to_5,0.2,0.2,cold,2500,0.48665333333333327,1236,0.4928109871794871
plain,unigram,2_to_5,0.2,0.2,warm,2500,0.503295641025641,1289,0.4928109871794871
plain,unigram,2_to_5,0.2,0.3,cold,2500,0.5194666666666666,1319,0.5274619871794872
plain,unigram,2_to_5,0.2,0.3,warm,2500,0.5410756410256411,1384,0.5274619871794872
plain,unigram,2_to_5,0.2,0.4,cold,2500,0.5309466666666667,1348,0.5403849871794872
plain,unigram,2_to_5,0.2,0.4,warm,2500,0.556455641025641,1421,0.5403849871794872
plain,unigram,2_to_5,0.2,0.5,cold,2500,0.5325466666666667,1352,0.5421329871794872
plain,unigram,2_to_5,0.2,0.5,warm,2500,0.558455641025641,1426,0.5421329871794872
plain,unigram,2_to_5,0.2,0.56,cold,2500,0.5329466666666667,1353,0.5425329871794872
plain,unigram,2_to_5,0.2,0.56,warm,2500,0.558855641025641,1427,0.5425329871794872
plain,unigram,2_to_5,0.2,0.6,cold,2500,0.5329466666666667,1353,0.5425329871794872
plain,unigram,2_to_5,0.2,0.6,warm,2500,0.558855641025641,1427,0.5425329871794872
plain,unigram,2_to_5,0.2,0.7,cold,2500,0.5329466666666667,1353,0.5425329871794872
plain,unigram,2_to_5,0.2,0.7,warm,2500,0.558855641025641,1427,0.5425329871794872
plain,unigram,2_to_5,0.2,0.8,cold,2500,0.5329466666666667,1353,0.5425329871794872
plain,unigram,2_to_5,0.2,0.8,warm,2500,0.558855641025641,1427,0.5425329871794872
plain,unigram,2_to_5,0.2,0.9,cold,2500,0.5329466666666667,1353,0.5425329871794872
plain,unigram,2_to_5,0.2,0.9,warm,2500,0.558855641025641,1427,0.5425329871794872
plain,unigram,2_to_5,0.2,1.0,cold,2500,0.5329466666666667,1353,0.5425329871794872
plain,unigram,2_to_5,0.2,1.0,warm,2500,0.558855641025641,1427,0.5425329871794872
plain,unigram,2_to_5,0.3,0.0,cold,2500,0.24297999999999997,630,0.2449523846153846
plain,unigram,2_to_5,0.3,0.0,warm,2500,0.24831076923076922,650,0.2449523846153846
plain,unigram,2_to_5,0.3,0.1,cold,2500,0.36982666666666664,947,0.3759862179487179
plain,unigram,2_to_5,0.3,0.1,warm,2500,0.38647410256410253,1001,0.3759862179487179
plain,unigram,2_to_5,0.3,0.2,cold,2500,0.46257333333333334,1177,0.47072993589743584
plain,unigram,2_to_5,0.3,0.2,warm,2500,0.484618205128205,1242,0.47072993589743584
plain,unigram,2_to_5,0.3,0.3,cold,2500,0.5133333333333334,1304,0.5236966538461539
plain,unigram,2_to_5,0.3,0.3,warm,2500,0.5413423076923077,1382,0.5236966538461539
plain,unigram,2_to_5,0.3,0.4,cold,2500,0.5271466666666668,1339,0.5375839871794873
plain,unigram,2_to_5,0.3,0.4,warm,2500,0.5553556410256411,1418,0.5375839871794873
plain,unigram,2_to_5,0.3,0.5,cold,2500,0.5279466666666667,1341,0.5383839871794872
plain,unigram,2_to_5,0.3,0.5,warm,2500,0.5561556410256411,1420,0.5383839871794872
plain,unigram,2_to_5,0.3,0.56,cold,2500,0.5279466666666667,1341,0.5383839871794872
plain,unigram,2_to_5,0.3,0.56,warm,2500,0.5561556410256411,1420,0.5383839871794872
plain,unigram,2_to_5,0.3,0.6,cold,2500,0.5279466666666667,1341,0.5383839871794872
plain,unigram,2_to_5,0.3,0.6,warm,2500,0.5561556410256411,1420,0.5383839871794872
plain,unigram,2_to_5,0.3,0.7,cold,2500,0.5279466666666667,1341,0.5383839871794872
plain,unigram,2_to_5,0.3,0.7,warm,2500,0.5561556410256411,1420,0.5383839871794872
plain,unigram,2_to_5,0.3,0.8,cold,2500,0.5279466666666667,1341,0.5383839871794872
plain,unigram,2_to_5,0.3,0.8,warm,2500,0.5561556410256411,1420,0.5383839871794872
plain,unigram,2_to_5,0.3,0.9,cold,2500,0.5279466666666667,1341,0.5383839871794872
plain,unigram,2_to_5,0.3,0.9,warm,2500,0.5561556410256411,1420,0.5383839871794872
plain,unigram,2_to_5,0.3,1.0,cold,2500,0.5279466666666667,1341,0.5383839871794872
plain,unigram,2_to_5,0.3,1.0,warm,2500,0.5561556410256411,1420,0.5383839871794872
plain,unigram,2_to_5,0.4,0.0,cold,2500,0.23718000000000003,615,0.24173005128205127
plain,unigram,2_to_5,0.4,0.0,warm,2500,0.24947743589743587,652,0.24173005128205127
plain,unigram,2_to_5,0.4,0.1,cold,2500,0.35022666666666663,899,0.3584828846153846
plain,unigram,2_to_5,0.4,0.1,warm,2500,0.37254076923076923,967,0.3584828846153846
plain,unigram,2_to_5,0.4,0.2,cold,2500,0.43857333333333337,1118,0.4451389358974359
plain,unigram,2_to_5,0.4,0.2,warm,2500,0.45631820512820503,1173,0.4451389358974359
plain,unigram,2_to_5,0.4,0.3,cold,2500,0.4950533333333333,1260,0.5063796025641025
plain,unigram,2_to_5,0.4,0.3,warm,2500,0.5256648717948719,1344,0.5063796025641025
plain,unigram,2_to_5,0.4,0.4,cold,2500,0.5190133333333333,1320,0.5300436025641027
plain,unigram,2_to_5,0.4,0.4,warm,2500,0.5488248717948719,1402,0.5300436025641027
plain,unigram,2_to_5,0.4,0.5,cold,2500,0.5225466666666667,1329,0.5334412692307693
plain,unigram,2_to_5,0.4,0.5,warm,2500,0.5519915384615385,1411,0.5334412692307693
plain,unigram,2_to_5,0.4,0.56,cold,2500,0.5225466666666667,1329,0.5334412692307693
plain,unigram,2_to_5,0.4,0.56,warm,2500,0.5519915384615385,1411,0.5334412692307693
plain,unigram,2_to_5,0.4,0.6,cold,2500,0.5225466666666667,1329,0.5334412692307693
plain,unigram,2_to_5,0.4,0.6,warm,2500,0.5519915384615385,1411,0.5334412692307693
plain,unigram,2_to_5,0.4,0.7,cold,2500,0.5225466666666667,1329,0.5334412692307693
plain,unigram,2_to_5,0.4,0.7,warm,2500,0.5519915384615385,1411,0.5334412692307693
plain,unigram,2_to_5,0.4,0.8,cold,2500,0.5225466666666667,1329,0.5334412692307693
plain,unigram,2_to_5,0.4,0.8,warm,2500,0.5519915384615385,1411,0.5334412692307693
plain,unigram,2_to_5,0.4,0.9,cold,2500,0.5225466666666667,1329,0.5334412692307693
plain,unigram,2_to_5,0.4,0.9,warm,2500,0.5519915384615385,1411,0.5334412692307693
plain,unigram,2_to_5,0.4,1.0,cold,2500,0.5225466666666667,1329,0.5334412692307693
plain,unigram,2_to_5,0.4,1.0,warm,2500,0.5519915384615385,1411,0.5334412692307693
plain,unigram,2_to_5,0.5,0.0,cold,2500,0.23674666666666666,615,0.2407663846153846
plain,unigram,2_to_5,0.5,0.0,warm,2500,0.24761076923076925,646,0.2407663846153846
plain,unigram,2_to_5,0.5,0.1,cold,2500,0.33859333333333336,871,0.346522717948718
plain,unigram,2_to_5,0.5,0.1,warm,2500,0.36002410256410255,934,0.346522717948718
plain,unigram,2_to_5,0.5,0.2,cold,2500,0.41879333333333335,1071,0.42724593589743587
plain,unigram,2_to_5,0.5,0.2,warm,2500,0.4416382051282051,1140,0.42724593589743587
plain,unigram,2_to_5,0.5,0.3,cold,2500,0.4777533333333333,1216,0.4906952692307692
plain,unigram,2_to_5,0.5,0.3,warm,2500,0.5127315384615385,1311,0.4906952692307692
plain,unigram,2_to_5,0.5,0.4,cold,2500,0.5069133333333333,1289,0.5176106025641026
plain,unigram,2_to_5,0.5,0.4,warm,2500,0.5358248717948719,1369,0.5176106025641026
plain,unigram,2_to_5,0.5,0.5,cold,2500,0.5194466666666667,1320,0.5307606025641026
plain,unigram,2_to_5,0.5,0.5,warm,2500,0.5500248717948719,1405,0.5307606025641026
plain,unigram,2_to_5,0.5,0.56,cold,2500,0.5214466666666667,1326,0.532550935897436
plain,unigram,2_to_5,0.5,0.56,warm,2500,0.5514582051282052,1410,0.532550935897436
plain,unigram,2_to_5,0.5,0.6,cold,2500,0.5214466666666667,1326,0.532550935897436
plain,unigram,2_to_5,0.5,0.6,warm,2500,0.5514582051282052,1410,0.532550935897436
plain,unigram,2_to_5,0.5,0.7,cold,2500,0.5214466666666667,1326,0.532550935897436
plain,unigram,2_to_5,0.5,0.7,warm,2500,0.5514582051282052,1410,0.532550935897436
plain,unigram,2_to_5,0.5,0.8,cold,2500,0.5214466666666667,1326,0.532550935897436
plain,unigram,2_to_5,0.5,0.8,warm,2500,0.5514582051282052,1410,0.532550935897436
plain,unigram,2_to_5,0.5,0.9,cold,2500,0.5214466666666667,1326,0.532550935897436
plain,unigram,2_to_5,0.5,0.9,warm,2500,0.5514582051282052,1410,0.532550935897436
plain,unigram,2_to_5,0.5,1.0,cold,2500,0.5214466666666667,1326,0.532550935897436
plain,unigram,2_to_5,0.5,1.0,warm,2500,0.5514582051282052,1410,0.532550935897436
plain,unigram,2_to_5,0.6,0.0,cold,2500,0.2332666666666667,605,0.23769338461538464
plain,unigram,2_to_5,0.6,0.0,warm,2500,0.24523076923076922,640,0.23769338461538464
plain,unigram,2_to_5,0.6,0.1,cold,2500,0.3325133333333333,857,0.33771610256410256
plain,unigram,2_to_5,0.6,0.1,warm,2500,0.34657487179487173,900,0.33771610256410256
plain,unigram,2_to_5,0.6,0.2,cold,2500,0.40619333333333335,1041,0.4139429358974359
plain,unigram,2_to_5,0.6,0.2,warm,2500,0.4271382051282051,1103,0.4139429358974359
plain,unigram,2_to_5,0.6,0.3,cold,2500,0.4557533333333333,1161,0.4670919358974358
plain,unigram,2_to_5,0.6,0.3,warm,2500,0.4863982051282051,1246,0.4670919358974358
plain,unigram,2_to_5,0.6,0.4,cold,2500,0.4905133333333333,1249,0.5023206025641026
plain,unigram,2_to_5,0.6,0.4,warm,2500,0.5224248717948718,1335,0.5023206025641026
plain,unigram,2_to_5,0.6,0.5,cold,2500,0.5133133333333333,1306,0.5243806025641026
plain,unigram,2_to_5,0.6,0.5,warm,2500,0.5432248717948719,1388,0.5243806025641026
plain,unigram,2_to_5,0.6,0.56,cold,2500,0.5186466666666667,1318,0.5300346025641026
plain,unigram,2_to_5,0.6,0.56,warm,2500,0.5494248717948719,1403,0.5300346025641026
plain,unigram,2_to_5,0.6,0.6,cold,2500,0.5196466666666667,1321,0.5311086025641026
plain,unigram,2_to_5,0.6,0.6,warm,2500,0.5506248717948719,1407,0.5311086025641026
plain,unigram,2_to_5,0.6,0.7,cold,2500,0.5210466666666668,1325,0.532446935897436
plain,unigram,2_to_5,0.6,0.7,warm,2500,0.5518582051282052,1411,0.532446935897436
plain,unigram,2_to_5,0.6,0.8,cold,2500,0.5210466666666668,1325,0.532446935897436
plain,unigram,2_to_5,0.6,0.8,warm,2500,0.5518582051282052,1411,0.532446935897436
plain,unigram,2_to_5,0.6,0.9,cold,2500,0.5210466666666668,1325,0.532446935897436
plain,unigram,2_to_5,0.6,0.9,warm,2500,0.5518582051282052,1411,0.532446935897436
plain,unigram,2_to_5,0.6,1.0,cold,2500,0.5210466666666668,1325,0.532446935897436
plain,unigram,2_to_5,0.6,1.0,warm,2500,0.5518582051282052,1411,0.532446935897436
plain,unigram,2_to_5,0.7,0.0,cold,2500,0.2328666666666667,604,0.23585038461538466
plain,unigram,2_to_5,0.7,0.0,warm,2500,0.24093076923076923,631,0.23585038461538466
plain,unigram,2_to_5,0.7,0.1,cold,2500,0.32504666666666665,837,0.33060710256410253
plain,unigram,2_to_5,0.7,0.1,warm,2500,0.3400748717948718,882,0.33060710256410253
plain,unigram,2_to_5,0.7,0.2,cold,2500,0.38899333333333336,997,0.3974829358974359
plain,unigram,2_to_5,0.7,0.2,warm,2500,0.4119382051282051,1062,0.3974829358974359
plain,unigram,2_to_5,0.7,0.3,cold,2500,0.4375533333333333,1116,0.4480409358974359
plain,unigram,2_to_5,0.7,0.3,warm,2500,0.46589820512820507,1196,0.4480409358974359
plain,unigram,2_to_5,0.7,0.4,cold,2500,0.4733133333333333,1205,0.48524393589743586
plain,unigram,2_to_5,0.7,0.4,warm,2500,0.5055582051282052,1294,0.48524393589743586
plain,unigram,2_to_5,0.7,0.5,cold,2500,0.5003133333333333,1273,0.5107886025641026
plain,unigram,2_to_5,0.7,0.5,warm,2500,0.5286248717948719,1350,0.5107886025641026
plain,unigram,2_to_5,0.7,0.56,cold,2500,0.5115133333333334,1301,0.5214706025641026
plain,unigram,2_to_5,0.7,0.56,warm,2500,0.5384248717948719,1376,0.5214706025641026
plain,unigram,2_to_5,0.7,0.6,cold,2500,0.5151133333333333,1309,0.5255886025641026
plain,unigram,2_to_5,0.7,0.6,warm,2500,0.5434248717948719,1388,0.5255886025641026
plain,unigram,2_to_5,0.7,0.7,cold,2500,0.5190466666666668,1319,0.5298426025641026
plain,unigram,2_to_5,0.7,0.7,warm,2500,0.5482248717948719,1401,0.5298426025641026
plain,unigram,2_to_5,0.7,0.8,cold,2500,0.5204466666666667,1323,0.531180935897436
plain,unigram,2_to_5,0.7,0.8,warm,2500,0.5494582051282052,1405,0.531180935897436
plain,unigram,2_to_5,0.7,0.9,cold,2500,0.5204466666666667,1323,0.531180935897436
plain,unigram,2_to_5,0.7,0.9,warm,2500,0.5494582051282052,1405,0.531180935897436
plain,unigram,2_to_5,0.7,1.0,cold,2500,0.5204466666666667,1323,0.531180935897436
plain,unigram,2_to_5,0.7,1.0,warm,2500,0.5494582051282052,1405,0.531180935897436
plain,unigram,2_to_5,0.8,0.0,cold,2500,0.2287666666666667,593,0.23150371794871796
plain,unigram,2_to_5,0.8,0.0,warm,2500,0.23616410256410253,619,0.23150371794871796
plain,unigram,2_to_5,0.8,0.1,cold,2500,0.3167466666666667,816,0.3233184358974359
plain,unigram,2_to_5,0.8,0.1,warm,2500,0.3345082051282051,870,0.3233184358974359
plain,unigram,2_to_5,0.8,0.2,cold,2500,0.37976000000000004,974,0.38840993589743594
plain,unigram,2_to_5,0.8,0.2,warm,2500,0.40313820512820514,1041,0.38840993589743594
plain,unigram,2_to_5,0.8,0.3,cold,2500,0.41897333333333336,1070,0.42991726923076923
plain,unigram,2_to_5,0.8,0.3,warm,2500,0.44855153846153845,1154,0.42991726923076923
plain,unigram,2_to_5,0.8,0.4,cold,2500,0.4546133333333333,1158,0.4651502692307692
plain,unigram,2_to_5,0.8,0.4,warm,2500,0.4830915384615384,1238,0.4651502692307692
plain,unigram,2_to_5,0.8,0.5,cold,2500,0.4804133333333333,1223,0.49149293589743587
plain,unigram,2_to_5,0.8,0.5,warm,2500,0.5103582051282051,1306,0.49149293589743587
plain,unigram,2_to_5,0.8,0.56,cold,2500,0.4956133333333333,1261,0.5061749358974359
plain,unigram,2_to_5,0.8,0.56,warm,2500,0.5241582051282052,1339,0.5061749358974359
plain,unigram,2_to_5,0.8,0.6,cold,2500,0.5044133333333333,1283,0.5143089358974359
plain,unigram,2_to_5,0.8,0.6,warm,2500,0.5311582051282052,1357,0.5143089358974359
plain,unigram,2_to_5,0.8,0.7,cold,2500,0.5149466666666667,1308,0.525828935897436
plain,unigram,2_to_5,0.8,0.7,warm,2500,0.5443582051282052,1391,0.525828935897436
plain,unigram,2_to_5,0.8,0.8,cold,2500,0.5171466666666666,1314,0.5280289358974359
plain,unigram,2_to_5,0.8,0.8,warm,2500,0.5465582051282052,1397,0.5280289358974359
plain,unigram,2_to_5,0.8,0.9,cold,2500,0.5181466666666666,1317,0.5291152692307692
plain,unigram,2_to_5,0.8,0.9,warm,2500,0.5477915384615385,1401,0.5291152692307692
plain,unigram,2_to_5,0.8,1.0,cold,2500,0.5181466666666666,1317,0.5291152692307692
plain,unigram,2_to_5,0.8,1.0,warm,2500,0.5477915384615385,1401,0.5291152692307692
plain,unigram,2_to_5,0.9,0.0,cold,2500,0.2227666666666667,578,0.22520771794871797
plain,unigram,2_to_5,0.9,0.0,warm,2500,0.22936410256410258,602,0.22520771794871797
plain,unigram,2_to_5,0.9,0.1,cold,2500,0.30981333333333333,800,0.3149297692307692
plain,unigram,2_to_5,0.9,0.1,warm,2500,0.3236415384615384,842,0.3149297692307692
plain,unigram,2_to_5,0.9,0.2,cold,2500,0.3680266666666667,945,0.3762819358974359
plain,unigram,2_to_5,0.9,0.2,warm,2500,0.3903382051282051,1008,0.3762819358974359
plain,unigram,2_to_5,0.9,0.3,cold,2500,0.40057333333333334,1025,0.41194893589743586
plain,unigram,2_to_5,0.9,0.3,warm,2500,0.43131820512820507,1108,0.41194893589743586
plain,unigram,2_to_5,0.9,0.4,cold,2500,0.4384133333333333,1119,0.4481362692307692
plain,unigram,2_to_5,0.9,0.4,warm,2500,0.4646915384615384,1193,0.4481362692307692
plain,unigram,2_to_5,0.9,0.5,cold,2500,0.4632133333333333,1180,0.4750082692307692
plain,unigram,2_to_5,0.9,0.5,warm,2500,0.4950915384615384,1268,0.4750082692307692
plain,unigram,2_to_5,0.9,0.56,cold,2500,0.47961333333333334,1222,0.4898049358974359
plain,unigram,2_to_5,0.9,0.56,warm,2500,0.5071582051282051,1298,0.4898049358974359
plain,unigram,2_to_5,0.9,0.6,cold,2500,0.48861333333333334,1244,0.4982869358974359
plain,unigram,2_to_5,0.9,0.6,warm,2500,0.5147582051282051,1316,0.4982869358974359
plain,unigram,2_to_5,0.9,0.7,cold,2500,0.5058133333333333,1287,0.5156349358974359
plain,unigram,2_to_5,0.9,0.7,warm,2500,0.5323582051282052,1360,0.5156349358974359
plain,unigram,2_to_5,0.9,0.8,cold,2500,0.5131466666666666,1304,0.5239549358974359
plain,unigram,2_to_5,0.9,0.8,warm,2500,0.5423582051282052,1386,0.5239549358974359
plain,unigram,2_to_5,0.9,0.9,cold,2500,0.5153466666666666,1310,0.526006935897436
plain,unigram,2_to_5,0.9,0.9,warm,2500,0.5441582051282052,1391,0.526006935897436
plain,unigram,2_to_5,0.9,1.0,cold,2500,0.5163466666666666,1313,0.5270932692307693
plain,unigram,2_to_5,0.9,1.0,warm,2500,0.5453915384615385,1395,0.5270932692307693
plain,unigram,2_to_5,1.0,0.0,cold,2500,0.2178666666666667,565,0.22086271794871798
plain,unigram,2_to_5,1.0,0.0,warm,2500,0.2259641025641026,592,0.22086271794871798
plain,unigram,2_to_5,1.0,0.1,cold,2500,0.30121333333333333,777,0.30484976923076923
plain,unigram,2_to_5,1.0,0.1,warm,2500,0.3110415384615384,808,0.30484976923076923
plain,unigram,2_to_5,1.0,0.2,cold,2500,0.3554933333333334,913,0.36422343589743594
plain,unigram,2_to_5,1.0,0.2,warm,2500,0.3790882051282051,978,0.36422343589743594
plain,unigram,2_to_5,1.0,0.3,cold,2500,0.3769733333333334,966,0.38754110256410257
plain,unigram,2_to_5,1.0,0.3,warm,2500,0.4055348717948718,1043,0.38754110256410257
plain,unigram,2_to_5,1.0,0.4,cold,2500,0.3846133333333333,985,0.3962787692307692
plain,unigram,2_to_5,1.0,0.4,warm,2500,0.4161415384615384,1070,0.3962787692307692
plain,unigram,2_to_5,1.0,0.5,cold,2500,0.3862133333333333,989,0.3981131025641026
plain,unigram,2_to_5,1.0,0.5,warm,2500,0.4183748717948718,1074,0.3981131025641026
plain,unigram,2_to_5,1.0,0.56,cold,2500,0.38641333333333333,990,0.39823910256410255
plain,unigram,2_to_5,1.0,0.56,warm,2500,0.4183748717948718,1074,0.39823910256410255
plain,unigram,2_to_5,1.0,0.6,cold,2500,0.38641333333333333,990,0.39823910256410255
plain,unigram,2_to_5,1.0,0.6,warm,2500,0.4183748717948718,1074,0.39823910256410255
plain,unigram,2_to_5,1.0,0.7,cold,2500,0.3866133333333333,990,0.39858710256410257
plain,unigram,2_to_5,1.0,0.7,warm,2500,0.4189748717948718,1075,0.39858710256410257
plain,unigram,2_to_5,1.0,0.8,cold,2500,0.3866133333333333,990,0.39858710256410257
